Date,984000^,TPXDDVD Index,GDDLKOK Index,GDLEEGF Index,SBUS70L Index,BPITTO01 Index,SBWGNJYL Index,LEGATRUU  Index,USDJPY Index,USDGBP Index,USDEUR Index,USDCNY Index,NPNCRE Index,RUGL Index,LGNMTRUU Index,SPGSCITR Index,,,HFRXGL index,SPLPEQTR Index,SPX Index,< Don't Use
7/17/2012,5729.828184,966.56,4565.132,79578.27,1012.255,343.454,787.4928,455.0558,79.06,0.6388,0.8133,6.3731,1952.1,3239.41,1886.609,4795.7,,,1130.09,129.99,1363.67,
7/18/2012,5756.747608,962.77,4597.91,79228.19,1014.047,343.787,787.6224,456.4991,78.8,0.6389,0.8141,6.3695,1952.1,3237.67,1888.6287,4850.5,,,1130.31,130.41,1372.78,
7/19/2012,5816.948243,971.44,4623.383,80017.95,1011.309,344.175,787.0849,457.0171,78.59,0.6359,0.8144,6.3729,1952.1,3235.19,1889.3109,4964.1,,,1129.65,131.11,1376.51,
7/20/2012,5818.708707,954.14,4573.535,79812.53,1015.281,343.903,787.4977,456.3604,78.49,0.6401,0.8224,6.3738,1952.1,3215.26,1890.5947,4942.4,,,1129.83,129.83,1362.66,
7/23/2012,5842.565472,936.98,4512.855,78348.21,1017.139,344.327,785.8991,455.3785,78.4,0.6448,0.8254,6.386,1952.1,3178.39,1890.7281,4802.9,,,1126.64,128.37,1350.52,
7/24/2012,5831.915224,933.13,4478.617,78220.45,1019.267,343.954,784.0628,454.8361,78.18,0.6449,0.829,6.3859,1952.1,3168.63,1890.3622,4778,,,1125.54,128.07,1338.31,
7/25/2012,5873.971725,918.55,4480.668,77957.26,1018.955,344.127,784.5045,455.1655,78.16,0.6452,0.8226,6.3885,1952.1,3169.07,1890.9395,4806.4,,,1125.8,128.42,1337.89,
7/26/2012,5890.806498,929.54,4559.076,78334.2,1017.31,343.971,786.7392,457.8498,78.21,0.6375,0.8142,6.3841,1952.1,3208.6,1892.2076,4817.8,,,1125.57,130.6,1360.02,
7/27/2012,5835.437141,944.59,4637.083,80120.07,1007.933,343.781,784.4647,457.1419,78.46,0.635,0.8117,6.3807,1952.1,3242.41,1889.131,4865.9,,,1127.68,131.64,1385.97,
7/30/2012,5890.826211,951.49,4654.202,80855.24,1012.16,343.201,786.2536,457.2402,78.18,0.6365,0.8156,6.3795,1952.1,3259.7,1890.7304,4887.4,,,1128.25,132.23,1385.3,
7/31/2012,5951.233723,957.42,4632.235,81134.53,1013.045,342.988,787.4973,458.6267,78.12,0.6378,0.8128,6.3617,1952.1,3268.97,1891.5194,4820.9,,,1129.03,130.58,1379.32,
8/1/2012,5962.435285,948.93,4630.755,81260.14,1009.02,343.3,786.5506,457.7947,78.44,0.6437,0.8178,6.3687,2004.5,3266.42,1890.0556,4834.4,,,1127.96,129.8,1375.14,
8/2/2012,5993.608488,953.1,4588.261,80765.51,1013.597,343.246,787.6758,456.9838,78.24,0.6446,0.821,6.3674,2004.5,3260.23,1891.3782,4779.3,,,1128.1,129.48,1365,
8/3/2012,6021.451168,941.35,4678.149,80993.19,1006.521,343.949,785.8724,457.8096,78.47,0.6393,0.8072,6.3725,2004.5,3287.32,1890.6718,4910.6,,,1130.19,131.63,1390.99,
8/6/2012,6001.805544,956.67,4696.196,81992.82,1008.277,343.94,787.6788,459.687,78.25,0.6409,0.8064,6.3739,2004.5,3301.83,1891.0215,4931,,,1131.12,132.51,1394.23,
8/7/2012,6027.857372,967.03,4726.286,82024.59,1003.1,343.243,784.866,458.149,78.61,0.6401,0.8065,6.3666,2004.5,3284.13,1888.9971,4988.1,,,1132.98,132.94,1401.35,
8/8/2012,6027.800609,969.56,4728.654,82318.7,1001.92,342.833,785.1463,458.0199,78.43,0.6387,0.8087,6.3613,2004.5,3269.75,1889.0564,4999.4,,,1133.5,133.16,1402.22,
8/9/2012,6089.53204,977.62,4737.593,82897.77,1001.337,342.794,785.0603,457.2357,78.57,0.6394,0.8126,6.3593,2004.5,3261.22,1889.5747,5023.4,,,1133.95,133.38,1402.8,
8/10/2012,6121.558805,971.06,4738.308,83029.33,1004.233,342.85,786.4527,458.5692,78.28,0.6374,0.8136,6.3602,2004.5,3259.94,1889.758,4983.7,,,1133.65,133.41,1405.87,
8/13/2012,6090.966255,971.27,4730.535,82670.25,1003.844,343.012,785.8723,458.5482,78.32,0.6376,0.8109,6.362,2004.5,3264.2,1888.8003,4964.7,,,1133.45,133.86,1404.11,
8/14/2012,6152.723727,974.62,4740.708,83070.73,998.843,342.961,784.3069,456.9561,78.74,0.6379,0.8116,6.3589,2004.5,3258.38,1886.2721,4979.3,,,1134.15,134.15,1403.93,
8/15/2012,6147.834594,971.74,4743.277,82924.62,992.942,342.439,782.0957,455.3724,78.99,0.6376,0.8138,6.3623,2004.5,3263.32,1882.0044,5029.5,,,1134.67,134.55,1405.53,
8/16/2012,6158.721011,987.13,4775.336,83095.2,990.771,341.66,781.8569,455.3148,79.35,0.6356,0.8092,6.3663,2004.5,3276.96,1880.2491,5070.8,,,1134.5,135.38,1415.51,
8/17/2012,6106.13354,995.83,4791.254,82828.34,992.352,342.237,782.8975,454.8415,79.56,0.637,0.8108,6.3584,2004.5,3284.29,1880.358,5070.7,,,1134.46,135.3,1418.16,
8/20/2012,6088.924095,994.33,4785.679,82656.48,992.535,342.035,783.377,455.7115,79.43,0.6365,0.81,6.3593,2004.5,3274.15,1880.9303,5083.8,,,1134.65,135.14,1418.13,
8/21/2012,6084.844538,995.12,4786.909,82914.56,993.284,342.29,783.0639,457.2402,79.29,0.6334,0.8018,6.3561,2004.5,3284.52,1881.2726,5131.5,,,1134.76,135.44,1413.17,
8/22/2012,6121.804051,991.82,4768.901,82621.94,999.566,342.29,785.7707,458.285,78.58,0.6297,0.7982,6.3518,2004.5,3279.97,1886.418,5140.2,,,1133.74,134.77,1413.49,
8/23/2012,6078.429596,994.24,4740.362,82815.41,1003.413,342.001,787.5184,461.2658,78.49,0.6305,0.7959,6.3533,2004.5,3285.48,1888.8606,5120.8,,,1133.25,134.16,1402.08,
8/24/2012,6102.073703,984.67,4757.397,82319.71,1002.394,342.343,787.76,460.2105,78.67,0.6325,0.7992,6.3547,2004.5,3281.34,1887.3368,5093.3,,,1133.66,134.43,1411.13,
8/27/2012,6014.938004,982.26,4761.842,82005.79,1004.812,342.325,788.4229,460.501,78.74,0.6332,0.8001,6.3569,2004.5,3284.29,1887.9618,5066.4,,,1133.02,134.55,1410.44,
8/28/2012,6048.569877,970.46,4751.924,81830.45,1006.034,342.306,788.6584,461.4472,78.51,0.6322,0.7958,6.3531,2004.5,3285.69,1888.0675,5078.1,,,1133.12,134.44,1409.3,
8/29/2012,6015.329074,975.65,4752.564,81597.57,1004.605,342.537,788.0009,460.4631,78.71,0.6316,0.7981,6.3518,2004.5,3289,1886.9792,5079.6,,,1133.46,135.01,1410.49,
8/30/2012,5934.211991,967.53,4714.9,81030.58,1007.38,342.472,788.8549,460.7266,78.63,0.6335,0.7996,6.3496,2004.5,3266.42,1888.4595,5066.4,,,1132.57,134.32,1399.48,
8/31/2012,5986.886606,951.73,4738.375,81019.2,1011.977,342.586,789.1123,462.5869,78.39,0.6303,0.7952,6.3486,2004.5,3275.47,1892.0438,5127.7,,,1134.81,134.63,1406.58,
9/3/2012,6063.024743,947.82,4750.756,81414.62,1012.186,342.87,788.9819,462.4091,78.26,0.6295,0.7941,6.3404,2004.5,3281.56,1892.0438,5127.7,,,1134.81,134.61,1406.58,
9/4/2012,6061.557698,945.28,4729.549,81015.51,1010.639,342.794,789.987,462.3028,78.43,0.6301,0.7958,6.3473,2004.5,3284.23,1891.5691,5108.9,,,1135.39,135,1404.94,
9/5/2012,5998.804444,934.1,4729.215,80380.29,1009.774,343.046,789.941,462.6788,78.39,0.6288,0.7937,6.3492,2004.5,3280.55,1891.6702,5079.9,,,1135.2,135.18,1403.43,
9/6/2012,5949.67094,935.28,4824.277,81083.86,1003.925,342.827,788.5093,461.5554,78.86,0.6277,0.7917,6.343,2004.5,3310.7,1889.741,5102.7,,,1137.92,136.94,1432.12,
9/7/2012,6038.397367,956.33,4849.108,82329.05,1005.366,342.681,790.2893,465.1979,78.24,0.6247,0.7802,6.3427,2004.5,3344.1,1890.7976,5140.1,,,1138.96,138.6,1437.92,
9/10/2012,6005.050832,959.15,4828.341,82378.27,1004.263,343.051,788.6795,464.5041,78.29,0.6254,0.7837,6.3377,2004.5,3320.68,1889.0157,5149.2,,,1137.59,138.63,1429.08,
9/11/2012,6050.289505,952.55,4842.531,82499.62,1003.2,343.037,789.32,466.0284,77.77,0.6223,0.7779,6.3352,2004.5,3330.69,1889.2628,5173.5,,,1139.16,139.08,1433.57,
9/12/2012,6097.330179,964.99,4854.678,83116.13,998.468,342.909,787.6679,465.619,77.86,0.6208,0.7752,6.3268,2004.5,3351.1,1887.7167,5186.2,,,1139.16,140.7,1436.56,
9/13/2012,6013.316693,968.12,4901.707,83449.75,1000.506,342.486,788.4745,466.7381,77.49,0.619,0.7699,6.33,2004.5,3371.56,1893.6633,5218.9,,,1141.69,141.44,1459.99,
9/14/2012,5862.349029,984.57,4946.333,85292.19,992.314,342.889,784.3448,467.2524,78.39,0.6167,0.7616,6.3151,2004.5,3418.79,1892.4818,5270.8,,,1143.67,144.48,1465.77,
9/17/2012,5875.777506,984.57,4930.923,85247.75,994.364,342.889,784.5992,466.7976,78.71,0.6154,0.7624,6.3172,2004.5,3407.39,1891.9403,5153,,,1141.97,143.96,1461.19,
9/18/2012,5804.832838,986.51,4915.515,84956.92,996.324,342.449,786.0219,466.5756,78.82,0.6156,0.7664,6.3185,2004.5,3386.41,1890.5355,5088.1,,,1141.94,142.31,1459.32,
9/19/2012,5861.199799,994.89,4927.12,85140.31,998.34,342.33,787.424,467.5414,78.38,0.6165,0.7663,6.3098,2004.5,3383.24,1892.1441,4986.4,,,1141.86,142.66,1461.05,
9/20/2012,5919.550688,980.59,4915.589,84527.86,998.683,342.721,788.0926,466.9301,78.24,0.6167,0.7711,6.303,2004.5,3342.22,1893.8362,4998.7,,,1140.9,142.32,1460.26,
9/21/2012,5959.084524,983.94,4922.998,84889.27,1000.341,342.825,787.8234,467.6097,78.17,0.6162,0.7704,6.3054,2004.5,3347.57,1896.3379,5041.3,,,1141.85,142.95,1460.15,
9/24/2012,5934.742865,980.42,4907.597,84885.45,1003.538,343.042,789.1786,467.6582,77.85,0.6165,0.7734,6.3093,2004.5,3342.85,1898.2216,4993.6,,,1141.12,141.94,1456.89,
9/25/2012,5968.654568,985.6,4881.098,84452.49,1006.643,343.113,788.9867,468.3686,77.8,0.6178,0.7752,6.3059,2004.5,3327.72,1898.9961,5001.1,,,1140.35,140.41,1441.59,
9/26/2012,5965.884455,975.54,4836.458,83804.15,1011.205,343.398,791.2225,467.7726,77.75,0.6186,0.777,6.3019,2004.5,3319.9,1898.9149,4949.6,,,1137.54,138.7,1433.32,
9/27/2012,5971.549299,979.55,4871.831,84231.74,1009.304,343.369,791.1457,468.0949,77.61,0.6159,0.7745,6.3024,2004.5,3337.51,1895.9796,5013.3,,,1139.35,140.21,1447.15,
9/28/2012,6031.012062,968.82,4844.313,84498.01,1009.474,343.467,791.6999,468.2265,77.96,0.6185,0.7777,6.2847,2004.5,3328.73,1894.3689,5054.808,,,1139.19,139.58,1440.67,
10/1/2012,6063.732753,962.16,4875.411,84701.87,1010.803,343.59,791.7611,468.3677,77.99,0.6199,0.7759,6.2847,2004.5,3313.72,1895.5137,5064.3,,,1139.98,140.35,1444.49,
10/2/2012,6108.26903,960.63,4879.489,84834.7,1011.395,343.669,792.5215,468.8519,78.16,0.6199,0.774,6.2847,2004.5,3326.37,1894.2343,5043.1,,,1140.02,139.72,1445.75,
10/3/2012,6110.572764,955.64,4890.79,84572,1011.291,343.529,792.6779,467.7641,78.49,0.6221,0.7749,6.2847,2004.5,3330.85,1893.1479,4927.1,,,1139.95,139.32,1450.99,
10/4/2012,6194.16339,966.13,4913.634,84734.77,1008.065,343.504,791.7515,468.7942,78.48,0.6176,0.7681,6.2847,2004.5,3342.52,1889.4674,5050.8,,,1141.18,140.62,1461.4,
10/5/2012,6213.387314,968.43,4931.064,85079.4,1003.087,343.312,790.3308,468.6052,78.67,0.6197,0.7673,6.2847,2004.5,3356.31,1890.0603,5010.3,,,1141.31,141.6,1460.93,
10/8/2012,6222.963019,968.43,4907.487,84568.45,1003.295,343.312,791.0045,468.2661,78.33,0.624,0.7711,6.2872,2004.5,3339.66,1890.0603,4988.8,,,1140.79,140.82,1455.88,
10/9/2012,6199.188651,956.02,4868.205,84471.01,1004.152,343.467,791.2369,467.7045,78.26,0.6248,0.7762,6.2862,2004.5,3334.31,1888.6374,5070.9,,,1139.42,139.6,1441.48,
10/10/2012,6217.450202,941.77,4840.642,84140.8,1006.248,343.426,791.7111,467.7898,78.18,0.6247,0.7767,6.289,2004.5,3340.31,1889.1821,5053.6,,,1138.09,138.8,1432.56,
10/11/2012,6249.270351,937.98,4853.871,84337.09,1007.225,343.643,792.4552,468.385,78.34,0.6232,0.7735,6.2777,2004.5,3333.58,1889.3673,5108.4,,,1139.73,139.29,1432.84,
10/12/2012,6258.901022,943.72,4836.831,84332.23,1008.055,343.5,793.984,469.4047,78.44,0.6223,0.772,6.2658,2004.5,3333.36,1889.8214,5058.6,,,1139.28,138.99,1428.59,
10/15/2012,6271.80107,949.86,4866.988,84332.57,1008.129,343.638,793.6882,468.5494,78.65,0.6223,0.7723,6.2689,2004.5,3349.2,1888.5943,5041.8,,,1139.95,139.65,1440.13,
10/16/2012,6260.621623,962.21,4922.226,84835.57,1004.015,343.557,791.8544,468.6615,78.89,0.6207,0.766,6.2635,2004.5,3372.85,1888.1527,5050.6,,,1141.52,141.21,1454.92,
10/17/2012,6237.091001,971.92,4946.794,85311.96,996.967,343.393,790.1881,469.3497,78.93,0.6193,0.7623,6.2537,2004.5,3385.81,1885.0561,5055.9,,,1141.68,142.27,1460.91,
10/18/2012,6258.672969,988.36,4943.967,85568.29,995.848,342.988,790.1821,468.3942,79.28,0.6233,0.7653,6.25,2004.5,3401.32,1883.5154,5057.4,,,1141.34,143.25,1457.34,
10/19/2012,6263.310822,991.11,4885.41,85068.73,1000,343.181,791.4902,467.9775,79.32,0.6249,0.768,6.2531,2004.5,3381.98,1886.0905,4988.4,,,1139.73,141.68,1433.19,
10/22/2012,6241.36016,990.23,4880.977,85182.41,997.864,343.293,790.7693,467.4862,79.94,0.6244,0.7657,6.2547,2004.5,3373.6,1885.2612,4931,,,1138.72,142.28,1433.82,
10/23/2012,6246.796057,984.51,4811.427,84594.97,1000.127,343.042,791.0111,466.4163,79.85,0.6268,0.7701,6.253,2004.5,3348.32,1886.172,4861.1,,,1136.02,140.09,1413.11,
10/24/2012,6246.995963,976.5,4806.671,84385.41,999.694,343.15,791.0517,466.6281,79.81,0.6235,0.7708,6.2479,2004.5,3356.84,1885.8348,4841.7,,,1135.13,140.18,1408.75,
10/25/2012,6327.499563,987.21,4817.307,84613.19,995.58,343.188,789.65,465.7668,80.3,0.6204,0.7731,6.242,2004.5,3360.4,1884.4422,4847.2,,,1136.11,141.47,1412.97,
10/26/2012,6337.908671,973.81,4814.37,83874.09,1001.328,343.586,791.2529,466.928,79.65,0.6209,0.7726,6.2492,2004.5,3341.19,1886.2176,4858.6,,,1135.27,140.93,1411.94,
10/29/2012,6330.063429,972.63,4808.53,83994.61,1003.602,343.426,792.2996,466.6162,79.8,0.6237,0.775,6.2442,2004.5,3336.34,1886.8208,4839,,,1134.63,140.93,1411.94,
10/30/2012,6292.787347,963.64,4823.945,84087.41,1003.671,343.555,792.3413,467.7877,79.63,0.6222,0.7716,6.2398,2004.5,3335.36,1886.8208,4834.5,,,1134.68,141.49,1411.94,
10/31/2012,6271.233462,975.3,4818.159,84285.42,1006.24,343.384,793.1368,467.5689,79.77,0.62,0.7719,6.2377,2004.5,3356.6,1887.776,4849.3,,,1133.26,141.42,1412.16,
11/1/2012,6296.871732,976.6,4865.764,84626.95,1004.339,343.407,792.9914,467.072,80.12,0.62,0.7726,6.2389,2051.4,3371.25,1886.5759,4857.8,,,1135.55,143.19,1427.59,
11/2/2012,6277.122075,988.12,4843.436,85121.3,1003.662,343.311,792.8007,465.5649,80.43,0.6241,0.7789,6.2416,2051.4,3392.92,1887.0368,4760.6,,,1134.67,141.88,1414.2,
11/5/2012,6269.970969,982.68,4840.851,84940.59,1006.939,343.393,793.6744,465.7157,80.29,0.6258,0.7815,6.2456,2051.4,3377.26,1888.9124,4789.4,,,1134.96,141.4,1417.26,
11/6/2012,6286.902191,978.64,4872.625,85293.82,1002.918,343.579,793.5157,465.5358,80.35,0.6252,0.7804,6.2457,2051.4,3387.59,1885.3933,4901.7,,,1137.1,141.69,1428.39,
11/7/2012,6254.715811,979.74,4785.549,85294.13,1010.973,343.517,795.836,466.5668,80,0.6256,0.783,6.244,2051.4,3384.63,1884.7725,4778.3,,,1134.21,138.92,1394.53,
11/8/2012,6166.025228,966.13,4744.712,84486.24,1013.968,343.98,796.3054,466.6235,79.47,0.6256,0.7844,6.2434,2051.4,3344.59,1885.0923,4793,,,1132.83,138.04,1377.51,
11/9/2012,6146.008746,960.07,4748.944,84201.64,1014.968,344.053,797.1463,466.8861,79.49,0.6291,0.787,6.2415,2051.4,3326.36,1883.7087,4826.2,,,1132.76,137,1379.85,
11/12/2012,6110.073496,949.35,4746.744,84115.42,1015.17,344.119,797.1924,466.9442,79.5,0.6298,0.7867,6.2293,2051.4,3321.35,1883.7087,4807.5,,,1132.59,137.77,1380.03,
11/13/2012,6136.158619,949.33,4737.247,83678.16,1016.73,344.1,798.0707,467.1355,79.38,0.6301,0.7871,6.2271,2051.4,3311.99,1880.2563,4794,,,1130.92,136.65,1374.53,
11/14/2012,6101.70434,949.13,4685.776,83630.56,1016.759,343.963,797.3541,465.9752,80.25,0.6313,0.7852,6.2252,2051.4,3286.41,1878.5223,4824.9,,,1129.36,133.72,1355.49,
11/15/2012,6155.041065,968.97,4664.005,83085.73,1016.723,343.893,797.6927,465.5698,81.17,0.6303,0.7823,6.2325,2051.4,3271.84,1880.3826,4800,,,1128.23,134.22,1353.33,
11/16/2012,6182.334056,987.14,4662.159,82906.98,1017.646,343.878,798.2597,464.606,81.32,0.6296,0.7847,6.235,2051.4,3276.97,1883.0121,4822,,,1128.92,135.05,1359.88,
11/19/2012,6159.606146,1001.36,4753.273,83284.31,1015.211,343.912,797.257,465.839,81.41,0.6286,0.7805,6.2348,2051.4,3320.1,1884.0268,4924.8,,,1131.64,137.81,1386.89,
11/20/2012,6061.097853,1001.2,4761.441,83384.91,1012.172,344.007,795.5964,464.4004,81.68,0.6279,0.7802,6.2234,2051.4,3323.53,1883.8756,4865.3,,,1131.64,138.03,1387.81,
11/21/2012,6079.573744,1007.74,4772.823,83670.72,1009.839,343.856,795.0997,463.5986,82.52,0.6268,0.7794,6.2303,2051.4,3319.53,1884.0399,4890.2,,,1131.87,138.81,1391.03,
11/22/2012,6094.546387,1020.11,4786.997,84039.48,1009.907,343.739,795.4918,464.1986,82.48,0.6274,0.7761,6.2219,2051.4,3336.15,1884.0399,4890.2,,,1131.87,139.27,1391.03,
11/23/2012,6074.65876,1020.11,4834.537,84850.29,1009.281,343.739,795.6354,465.4062,82.4,0.6239,0.7708,6.2298,2051.4,3366.08,1884.1647,4918.9,,,1134.25,140.28,1409.15,
11/26/2012,6099.980395,1024.15,4821.857,84729.03,1011.596,343.964,796.5336,466.2206,82.08,0.624,0.7708,6.2255,2051.4,3364.89,1884.5949,4897.7,,,1133.79,140.37,1406.29,
11/27/2012,6150.123825,1026.91,4811.786,84772.31,1013.157,343.995,797.2126,466.0083,82.15,0.6242,0.7727,6.2223,2051.4,3361.58,1885.5302,4889.9,,,1134.25,140.08,1398.94,
11/28/2012,6158.506711,1013.54,4837.057,84491.32,1015.471,344.173,799.9583,467.0477,82.08,0.6245,0.772,6.2273,2051.4,3353.69,1885.3161,4864.4,,,1134.61,140.02,1409.93,
11/29/2012,6160.832139,1024.11,4871.987,85352,1015.452,344.231,799.8745,467.4589,82.12,0.6234,0.7705,6.2301,2051.4,3378.84,1885.3953,4915.5,,,1136.03,141.47,1415.95,
11/30/2012,6223.432954,1026.76,4874.138,85645,1016.286,344.268,800.3916,467.5198,82.48,0.6245,0.7699,6.2281,2051.4,3390.5,1886.4271,4920.9,,,1137.92,141.95,1416.18,
12/3/2012,6269.07415,1027.12,4862.311,85740.22,1015.156,344.277,800.1539,468.316,82.25,0.6214,0.7661,6.2287,2051.4,3404.6,1886.2779,4926.5,,,1136.19,142.18,1409.46,
12/4/2012,6290.31893,1027.43,4856.704,85673.7,1016.493,344.275,800.9035,469.3941,81.9,0.6211,0.7636,6.226,2051.4,3405.81,1887.7099,4882.4,,,1136.4,141.76,1407.05,
12/5/2012,6270.859401,1027.29,4868.414,86447.44,1018.301,344.442,801.1068,468.893,82.47,0.6213,0.7653,6.2242,2051.4,3402.47,1887.3743,4869.6,,,1138.06,141.89,1409.28,
12/6/2012,6287.652452,1036.33,4884.929,86538.63,1019.028,345.104,801.3961,468.4938,82.4,0.623,0.7712,6.2283,2051.4,3416.15,1885.396,4812.3,,,1140.31,142.31,1413.94,
12/7/2012,6321.011366,1038.21,4897.053,86781.25,1015.752,344.953,800.8927,467.5425,82.49,0.6234,0.7735,6.226,2051.4,3434.1,1885.2339,4789.6,,,1141.39,142.87,1418.07,
12/10/2012,6350.054017,1035.91,4901.161,87167.68,1016.677,345.01,799.6342,467.509,82.36,0.622,0.7727,6.2407,2051.4,3440.58,1886.8296,4777.1,,,1141.87,142.87,1418.55,
12/11/2012,6427.082578,1032.73,4928.857,87496.13,1014.502,344.93,799.6064,468.0942,82.52,0.6206,0.7689,6.2444,2051.4,3442.51,1886.525,4780.1,,,1143.29,143.57,1427.84,
12/12/2012,6417.643073,1039.6,4934.717,88027.49,1011.146,344.942,799.5378,467.7756,83.26,0.6193,0.7649,6.2502,2051.4,3444.27,1885.7279,4817.8,,,1144.21,143.42,1428.48,
12/13/2012,6371.48535,1050.01,4911.206,88124.12,1008.612,344.284,799.1114,467.1553,83.65,0.6206,0.7647,6.2326,2051.4,3435.56,1885.196,4773.9,,,1142.26,143.3,1419.45,
12/14/2012,6341.473273,1052.4,4901.108,88185.52,1009.759,344.164,799.6229,467.5814,83.52,0.6183,0.7598,6.2407,2051.4,3442.5,1885.2448,4817.5,,,1142.77,143.51,1413.58,
12/17/2012,6327.689376,1061.33,4930.802,87993.83,1005.963,344.003,798.6617,467.5639,83.89,0.6171,0.7597,6.237,2051.4,3458.3,1884.5957,4815.8,,,1144.03,145.42,1430.36,
12/18/2012,6312.045296,1073.18,4972.258,88435.02,1001.288,343.679,797.6353,467.353,84.21,0.6153,0.7559,6.2323,2051.4,3478.09,1883.2176,4840.5,,,1146.5,146.88,1446.79,
12/19/2012,6336.867613,1102.73,4962.118,88875.58,1003.391,343.47,798.4555,467.8145,84.41,0.6155,0.756,6.23,2051.4,3484.14,1885.0154,4874.9,,,1147.02,147.78,1435.81,
12/20/2012,6312.355148,1101.77,4978.028,88834.49,1003.383,343.762,799.0394,467.7247,84.39,0.6143,0.755,6.2296,2051.4,3516.83,1885.3207,4865.5,,,1147.95,148.48,1443.69,
12/21/2012,6275.865514,1094.03,4946.912,88248.99,1006.667,344.039,800.1047,467.718,84.24,0.6184,0.7582,6.2292,2051.4,3504.11,1886.6809,4832.3,,,1146,147.56,1430.15,
12/24/2012,6328.838885,1094.03,4941.444,88337.58,1005.191,344.039,799.9672,467.0019,84.94,0.6203,0.7583,6.2315,2051.4,3507.65,1886.3081,4822.8,,,1145.96,147.27,1426.66,
12/25/2012,6325.26884,1100.98,4941.337,88480.28,1005.191,343.944,799.9672,466.9762,84.77,0.6201,0.7585,6.234,2051.4,3513.97,1886.3081,4822.8,,,1145.96,147.43,1426.66,
12/26/2012,6267.692703,1114.97,4927.57,88444.09,1006.503,343.481,800.2095,466.0169,85.63,0.6197,0.7562,6.2352,2051.4,3506.02,1886.8315,4886.9,,,1144.93,147,1419.83,
12/27/2012,6312.974681,1123.36,4927.049,88613.84,1010.095,343.151,801.6296,466.667,86.1,0.6211,0.7554,6.2371,2051.4,3522.17,1887.7392,4882.9,,,1145.42,146.94,1418.1,
12/28/2012,6259.111488,1130.87,4885.912,88979.41,1010.649,343.257,801.7384,466.6462,85.96,0.6189,0.7566,6.2308,2051.4,3508.04,1887.9096,4872.7,,,1144.54,146.28,1402.43,
12/31/2012,6179.872562,1130.87,4933.883,89029.63,1008.868,343.257,801.4302,465.98,86.75,0.6154,0.758,6.2303,2051.4,3520.7,1888.9071,4889,,,1148.34,148.1,1426.19,
1/1/2013,6182.249278,1130.87,4934.094,89077.29,1008.868,343.257,801.4302,465.98,86.7,0.6155,0.7575,6.2303,2051.4,3520.7,1888.9071,4889,,,1148.34,148.1,1426.19,
1/2/2013,6318.371932,1130.87,5044.2,90557.29,1001.96,343.257,798.9613,465.1962,87.34,0.6152,0.7584,6.2303,2051.4,3567.27,1888.0034,4934.2,,,1152.69,151.42,1462.42,
1/3/2013,6358.62205,1130.87,5045.391,91003.74,997.252,343.257,796.9614,463.2168,87.24,0.6208,0.7664,6.2303,2051.4,3556.08,1885.544,4915.3,,,1154.56,151.6,1459.37,
1/4/2013,6384.810559,1168.63,5068.732,90820.9,995.979,342.732,795.6241,460.6864,88.15,0.6223,0.7652,6.2306,2051.4,3568.21,1884.6513,4890,,,1154.81,152.77,1466.47,
1/7/2013,6340.658005,1158.83,5052.35,90534.37,996.909,342.712,796.1677,461.9963,87.79,0.6205,0.7624,6.2298,2051.4,3577.01,1885.176,4905,,,1154.68,153.18,1461.89,
1/8/2013,6429.379559,1146.76,5041.176,90131.02,999.447,342.74,797.7114,462.7656,87.05,0.6228,0.7645,6.2239,2051.4,3555.61,1884.3239,4914.8,,,1155.74,153.08,1457.15,
1/9/2013,6474.503332,1156.19,5063.598,90331.98,1001.044,342.852,798.2954,462.0888,87.88,0.6241,0.7655,6.225,2051.4,3578.47,1884.379,4906.8,,,1157.47,153.64,1461.02,
1/10/2013,6518.337475,1169.3,5088.254,90529.66,997.898,342.916,797.5339,463.1654,88.78,0.6185,0.7535,6.2236,2051.4,3590.4,1883.1016,4934.6,,,1160.16,154.86,1472.12,
1/11/2013,6518.45221,1182.02,5092.235,90216.81,999.395,343.178,797.6385,463.7226,89.18,0.6198,0.7495,6.2155,2051.4,3585.59,1883.4487,4907.5,,,1159.53,155.67,1472.05,
1/14/2013,6553.803547,1182.02,5088.391,90756.78,1000.825,343.178,798.1369,463.9189,89.48,0.622,0.7474,6.2194,2051.4,3588.47,1884.7248,4949.4,,,1161.26,155.72,1470.68,
1/15/2013,6521.200231,1191.93,5094.383,90280.77,1003.024,343.883,798.9559,464.7905,88.79,0.6225,0.7516,6.2148,2051.4,3607.25,1884.9794,4926.7,,,1160.68,155.76,1472.34,
1/16/2013,6543.412861,1168.11,5096.045,90180.67,1003.429,344.383,799.0368,464.4123,88.38,0.6247,0.7525,6.2155,2051.4,3597.71,1884.7013,4935.2,,,1161.96,155.2,1472.63,
1/17/2013,6569.68387,1171.19,5126.632,90204.79,999.685,344.423,797.2256,463.3255,89.88,0.6253,0.7475,6.215,2051.4,3592.83,1882.3046,4972.3,,,1164.93,156.1,1480.94,
1/18/2013,6576.360351,1198.8,5137.897,90886.59,1001.842,344.045,798.8111,462.2695,90.1,0.6302,0.7509,6.2151,2051.4,3604.01,1882.4468,4992.1,,,1164.83,157.01,1485.98,
1/21/2013,6610.969584,1190.54,5145.805,90762.78,1002.041,344.502,798.0027,462.4499,89.6,0.6317,0.7511,6.219,2051.4,3605.71,1882.4468,4992.1,,,1164.83,157.27,1485.98,
